pred	real
0.32562345	0
0.12655637	0
0.5103651	0
0.048068494	0
0.39112464	1
0.5348979	1
0.45098525	0
0.39029124	0
0.34966254	1
0.37549907	0
0.290937	1
0.41325498	0
0.8497973	1
0.12573549	0
0.45273894	1
0.9852675	1
0.80977637	0
0.2995631	0
0.2383905	0
0.36802277	0
0.30389118	0
0.44686392	0
0.16640443	0
0.502363	1
0.303576	0
0.8717329	0
0.16752374	0
0.34103626	0
0.14707503	0
0.27046958	0
0.2282922	0
0.5169527	0
0.39132768	1
0.50944287	0
0.2975121	0
0.39414063	0
0.6743367	1
0.577237	1
0.16007286	1
0.35401803	1
0.54647255	0
0.25035977	0
0.07487047	0
0.5379044	0
0.539417	0
0.16586396	0
0.2763362	0
0.9883221	1
0.31871083	0
0.5350792	0
0.47671124	0
0.6485672	1
0.571875	1
0.3466981	0
0.21915868	0
0.39060873	0
0.36983544	0
0.40360638	0
0.9648526	1
0.29212677	0
0.6425866	0
0.50330216	0
0.6432106	0
0.36497086	0
0.6484407	1
0.2313689	0
0.36605215	1
0.36827016	1
0.30596638	0
0.547888	0
0.24469915	0
0.33096114	0
0.35403484	0
0.23034462	0
0.1520378	0
0.7095263	0
0.3585706	0
0.4256988	0
0.40622962	0
0.17704302	0
0.4728459	0
0.48777136	0
0.4649546	0
0.24918434	0
0.47283274	0
0.35356286	0
0.38354376	0
0.37037534	0
0.17980072	0
0.27706593	0
0.35416922	0
0.43330163	0
0.3723506	0
0.45465112	0
0.20746422	0
0.51899606	0
0.38714367	0
0.37038285	0
0.49524173	0
0.23756704	0
0.937435	1
0.33220047	0
0.5281462	0
0.50475556	0
0.3130917	0
0.7757126	1
0.34784395	0
0.28640857	0
0.332788	0
0.47337794	0
0.48807085	1
0.3029852	0
0.28361577	1
0.26242694	0
0.50566596	0
0.32455254	0
0.23796234	0
0.22196174	0
0.5929521	0
0.9262593	1
0.6842609	0
0.1915302	0
0.4163112	0
0.5485324	1
0.39838058	0
0.92569625	1
0.3296929	0
0.5427789	0
0.63031435	0
0.11340168	0
0.29220128	1
0.31252408	1
0.59920037	0
0.36472365	0
0.33819896	0
0.28887704	1
0.67339027	0
0.73432195	1
0.36311084	0
0.22202423	0
0.35524207	1
0.078363955	0
0.81890726	1
0.4591364	0
0.30013567	0
0.47460717	0
0.29537818	0
0.4024916	0
0.14995286	0
0.29288352	0
0.44344527	0
0.11313903	0
0.3917966	0
0.22255257	0
0.15983135	0
0.27401698	0
0.43799233	0
0.35838154	0
0.5196496	0
0.32138434	0
0.37776595	0
0.20814297	0
0.421846	0
0.32683736	0
0.12868288	0
0.37751454	0
0.14978719	0
0.1930353	0
0.40674388	0
0.4390701	0
0.2965234	0
0.3913275	0
0.21576601	0
0.2459603	0
0.4227583	0
0.52821887	1
0.6368419	0
0.27874407	0
0.24410382	0
0.0666593	0
0.4544006	1
0.36081934	0
0.30201828	0
0.3819219	0
0.40406778	0
0.46049494	0
0.27852982	0
0.22257581	0
0.37979683	0
0.3981989	0
0.14064232	0
0.24386251	0
0.05797091	0
0.11253378	0
0.39462724	0
0.32727626	0
0.3833677	0
0.45901132	0
0.29692832	0
0.251682	0
0.2978099	0
0.4296171	0
0.3231366	0
0.30291194	0
0.45021448	0
0.38007036	0
0.56404907	0
0.28636146	0
0.49223772	0
0.31001413	0
0.4220664	0
0.84035516	1
0.19347662	0
0.28793952	0
0.731802	0
0.37976	0
0.4773837	1
0.3997791	0
0.32246733	0
0.85922176	1
0.06205666	0
0.31364384	0
0.30877113	0
0.14365828	0
0.15403679	0
0.5160478	1
0.40623245	0
0.352834	0
0.45423546	1
0.22466096	0
0.5347775	0
0.13581526	0
0.06374085	0
0.14429069	0
0.23845881	0
0.39215094	0
0.27987835	0
0.42727607	0
0.30576944	0
0.44118753	0
0.5259523	0
0.45329276	0
0.36913413	0
0.5533486	0
0.52811146	0
0.249874	0
0.40445784	0
0.08927086	0
0.14998671	0
0.077144325	0
0.30207533	0
0.30353647	0
0.25741965	0
0.26898867	0
0.5017757	0
0.99879205	1
0.30015627	0
0.17403913	0
0.4233442	0
0.4545836	0
0.40578404	0
0.3772083	0
0.25330186	1
0.46051973	0
0.13204777	0
0.26185063	1
0.12538755	0
0.28101254	0
0.3570067	0
0.28009778	0
0.2683776	0
0.21768332	0
0.8176435	0
0.4469345	0
0.46691224	0
0.99999595	1
0.42710865	1
0.46804714	0
0.33301786	0
0.2854551	0
0.37563396	0
0.1377199	0
0.23962888	0
0.37155586	0
0.03193578	0
0.46023077	0
0.66154116	1
0.36990368	0
0.09735453	0
0.45030093	0
0.3932107	0
0.37297195	0
0.11976156	0
0.20309046	0
0.42510164	1
0.14107797	0
0.37101543	0
0.4408172	1
0.48876256	0
0.2523148	0
0.28911608	0
0.34987313	0
0.20518169	0
0.37458456	0
0.18925738	0
0.21648526	0
0.24402818	0
0.46451256	0
0.2340343	0
0.19946826	1
0.29074845	0
0.37041077	0
0.27094823	1
0.51352215	0
0.3328153	0
0.37324968	0
0.22851619	0
0.51755404	0
0.28330314	0
0.5051058	1
0.27613586	0
0.5336727	0
0.48387587	0
0.14943513	0
0.17373204	0
0.47311887	0
0.11906427	0
0.66234386	0
0.9955467	1
0.31268042	0
0.0715366	0
0.36977714	0
0.33375853	0
0.47393906	0
0.32790273	0
0.18820903	0
0.35222936	0
0.41199258	0
0.14120078	0
0.2824223	0
0.3391637	1
0.47556153	0
0.3713921	0
0.50962466	0
0.54307216	1
0.226838	0
0.61013395	0
0.25216603	0
0.44600376	0
0.26162118	0
0.31927904	0
0.39716852	1
0.24673483	0
0.42017236	0
0.28535396	0
0.29820365	0
0.24361527	0
0.32021934	0
0.48461267	0
0.44353122	0
0.4230287	0
0.1528182	0
0.36866346	0
0.35658935	0
0.22303301	0
0.4537333	1
0.14016911	0
0.3613179	1
0.6112982	0
0.09555498	0
0.24381348	0
0.73095936	0
0.13763887	0
0.28866857	1
0.6643142	0
0.41001064	0
0.4997016	0
0.8613619	0
0.12503242	0
0.46338308	0
0.21901909	0
0.47982615	0
0.16125199	0
0.82428765	1
0.12852752	0
0.11202732	0
0.8128044	0
0.3243519	0
0.47534013	0
0.30547792	0
0.4655239	0
0.35360914	0
0.3735241	0
0.45668927	1
0.27313784	0
0.52908283	0
0.8709268	1
0.22241679	0
0.39600122	0
0.4528164	0
0.15132886	0
0.37143648	0
0.27018225	0
0.4788648	1
0.40226436	0
0.3529526	0
0.2162436	0
0.31256264	0
0.2594465	1
0.4477125	0
0.3393932	0
0.2818641	0
0.31893057	1
0.59652966	1
0.20681533	0
0.24162126	0
0.1378181	0
0.529588	0
0.26651615	0
0.7153632	0
0.3400862	0
0.32824242	0
0.31130546	0
0.19115925	0
0.37123305	0
0.2404725	0
0.37701127	0
0.067732364	0
0.16980407	0
0.39129284	0
0.44166693	0
0.19311917	0
0.49476358	0
0.44891015	0
0.40302938	0
0.81647277	1
0.21526173	0
0.18614739	0
0.33419687	0
0.26147717	0
0.2080031	0
0.30352136	0
0.34206027	0
0.3053687	0
0.39658603	0
0.14706326	0
0.3263177	0
0.23449358	0
0.27806813	0
0.44875088	0
0.42130643	1
0.49005556	0
0.38898584	0
0.42133605	0
0.29408178	0
0.35161895	1
0.354287	0
0.31865102	0
0.24314848	0
0.5372833	0
0.4434537	1
0.34144366	0
0.40745452	1
0.47530863	0
0.25256228	0
0.5069572	0
0.28498334	0
0.3197212	0
0.24203634	0
0.17525986	0
0.14842078	0
0.7181498	1
0.41748688	0
0.45021474	0
0.37771562	0
0.42536026	0
0.31246585	0
0.5948052	0
0.561519	0
0.4564956	0
0.37684616	0
0.3661367	0
0.9967066	1
0.13763413	0
0.3399768	1
0.27249736	0
0.30718952	0
0.3219058	0
0.18536046	0
0.32962245	0
0.29686648	0
0.20377415	0
0.39510247	1
0.91739196	1
0.44665122	0
0.33796546	0
0.48562512	0
0.31064314	0
0.3983205	0
0.26340377	0
0.5534938	0
0.5510542	0
0.23601243	0
0.55963653	0
0.20758358	0
0.36118978	0
0.26140988	0
0.029134423	0
0.32628596	0
0.25395787	1
0.15364614	0
0.4874168	0
0.3522913	0
0.22299638	0
0.5176279	1
0.2360299	0
0.39500615	0
0.2527104	0
0.14929396	0
0.38399902	0
0.49456957	0
0.38424453	0
0.6447391	0
0.12057188	0
0.91418266	1
0.2907842	0
0.24337006	0
0.69623274	0
0.4881247	0
0.36399052	0
0.43861288	0
0.46958372	0
0.1113151	1
0.17486757	0
0.23204479	0
0.44461247	0
0.6569916	1
0.34530133	0
0.2539407	0
0.3242062	0
0.2598466	0
0.07284066	0
0.8928838	0
0.22328639	0
0.30405343	0
0.48233047	0
0.86531115	1
0.403805	0
0.52803993	1
0.33134633	0
0.30542272	0
0.2400508	0
0.11119747	0
0.20703909	0
0.41899964	0
0.2421743	0
0.45528483	0
0.2304031	0
0.228169	0
0.12770826	0
0.8782462	1
0.3557096	0
0.45923656	0
0.33701718	0
0.5510605	0
0.37379503	0
0.2701652	0
0.40442848	0
0.50513846	0
0.14264768	0
0.793731	1
0.15190661	0
0.51187927	0
0.12619969	0
0.37067276	0
0.1278308	0
0.35097542	0
0.15958786	0
0.37246332	0
0.5118666	1
0.39846426	1
0.294096	0
0.38939828	0
0.2214618	0
0.32874927	0
0.13785434	0
0.4788119	0
0.1347597	0
0.25719273	0
0.6341786	1
0.6751585	0
0.19024491	0
0.4978259	0
0.42627752	0
0.40614015	0
0.29490313	0
0.36443758	0
0.45164374	0
0.20969492	0
0.33697253	1
0.376415	0
0.36536473	0
0.47337112	0
0.4988277	0
0.16248593	0
0.99963355	1
0.1682064	0
0.23968709	0
0.26743877	0
0.29658306	0
0.23820627	0
0.27840358	0
0.3270929	0
0.096716434	0
0.43540648	0
0.25301024	0
0.48076376	0
0.35709018	0
0.17848209	0
0.25338203	0
0.47738028	0
0.23580241	0
0.39569157	0
0.20430171	0
0.39177072	0
0.432652	0
0.2689755	0
0.4701065	1
0.49689502	0
0.47956413	0
0.38362306	0
0.27272305	0
0.2944486	1
0.4410489	0
0.67252624	1
0.24727109	0
0.32091057	0
0.5048475	0
0.2465305	0
0.44100684	0
0.1829848	0
0.6123314	1
0.27202284	1
0.22924715	0
0.21982789	1
0.56791	0
0.44778934	0
0.16789743	0
0.99625236	1
0.12189317	0
0.47108486	0
0.90832746	1
0.579615	1
0.46601135	0
0.35985756	0
0.39892203	0
0.24769452	0
0.4326783	0
0.36205724	0
0.5602868	0
0.9345288	1
0.22377181	0
0.5128818	0
0.5188735	1
0.2197828	0
0.33152002	0
0.336944	0
0.40006596	0
0.5098224	0
0.162269	0
0.25805756	0
0.41363516	0
0.2103836	0
0.2478351	0
0.2065705	0
0.65257984	0
0.66715336	1
0.26379254	0
0.6298479	0
0.24180725	0
0.1140801	0
0.54500836	0
0.38558516	0
0.2686484	0
0.30617526	0
0.35441953	0
0.2633384	0
0.4706983	0
0.191017	0
0.4247618	0
0.1597147	0
0.6770017	0
0.96078837	1
0.50060225	0
0.36973137	0
0.284787	0
