FilePaths	FileNames	RealLabel	PredictScore	PredictClass
Dataset/METU/test_set/Positive/00004.jpg	00004.jpg	1	0.9999999	1
Dataset/METU/test_set/Negative/00004.jpg	00004.jpg	0	1.1498579e-05	0
Dataset/METU/test_set/Negative/00006.jpg	00006.jpg	0	5.9164577e-05	0
Dataset/METU/test_set/Positive/00006.jpg	00006.jpg	1	0.9999962	1
Dataset/METU/test_set/Negative/00007.jpg	00007.jpg	0	0.0002123993	0
Dataset/METU/test_set/Positive/00007.jpg	00007.jpg	1	0.9999999	1
Dataset/METU/test_set/Positive/00028.jpg	00028.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00028.jpg	00028.jpg	0	4.7024485e-05	0
Dataset/METU/test_set/Negative/00035.jpg	00035.jpg	0	3.769083e-05	0
Dataset/METU/test_set/Positive/00035.jpg	00035.jpg	1	0.99999046	1
Dataset/METU/test_set/Positive/00040.jpg	00040.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00040.jpg	00040.jpg	0	0.0001289278	0
Dataset/METU/test_set/Negative/00048.jpg	00048.jpg	0	0.009912514	0
Dataset/METU/test_set/Positive/00048.jpg	00048.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00050.jpg	00050.jpg	0	0.00010485128	0
Dataset/METU/test_set/Positive/00050.jpg	00050.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00053.jpg	00053.jpg	0	0.00047170577	0
Dataset/METU/test_set/Positive/00053.jpg	00053.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00070.jpg	00070.jpg	0	4.811439e-05	0
Dataset/METU/test_set/Positive/00070.jpg	00070.jpg	1	0.9999999	1
Dataset/METU/test_set/Negative/00075.jpg	00075.jpg	0	0.00055324513	0
Dataset/METU/test_set/Positive/00075.jpg	00075.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00076.jpg	00076.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00076.jpg	00076.jpg	0	2.9449531e-05	0
Dataset/METU/test_set/Negative/00084.jpg	00084.jpg	0	6.361549e-05	0
Dataset/METU/test_set/Positive/00084.jpg	00084.jpg	1	0.99999976	1
Dataset/METU/test_set/Positive/00095.jpg	00095.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00095.jpg	00095.jpg	0	4.852805e-05	0
Dataset/METU/test_set/Positive/00096.jpg	00096.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00096.jpg	00096.jpg	0	7.304272e-05	0
Dataset/METU/test_set/Negative/00099.jpg	00099.jpg	0	0.0003072649	0
Dataset/METU/test_set/Positive/00099.jpg	00099.jpg	1	0.99999976	1
Dataset/METU/test_set/Positive/00102.jpg	00102.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00102.jpg	00102.jpg	0	0.0033775882	0
Dataset/METU/test_set/Negative/00112.jpg	00112.jpg	0	0.00012908083	0
Dataset/METU/test_set/Positive/00112.jpg	00112.jpg	1	0.99999845	1
Dataset/METU/test_set/Positive/00113.jpg	00113.jpg	1	0.99999845	1
Dataset/METU/test_set/Negative/00113.jpg	00113.jpg	0	0.00037208217	0
Dataset/METU/test_set/Negative/00118.jpg	00118.jpg	0	0.00016175729	0
Dataset/METU/test_set/Positive/00118.jpg	00118.jpg	1	0.99999976	1
Dataset/METU/test_set/Negative/00126.jpg	00126.jpg	0	1.9422978e-05	0
Dataset/METU/test_set/Positive/00126.jpg	00126.jpg	1	0.9997298	1
Dataset/METU/test_set/Negative/00127.jpg	00127.jpg	0	8.947067e-05	0
Dataset/METU/test_set/Positive/00127.jpg	00127.jpg	1	0.99785185	1
Dataset/METU/test_set/Negative/00128.jpg	00128.jpg	0	5.7970134e-05	0
Dataset/METU/test_set/Positive/00128.jpg	00128.jpg	1	0.9999993	1
Dataset/METU/test_set/Negative/00130.jpg	00130.jpg	0	0.00029017552	0
Dataset/METU/test_set/Positive/00130.jpg	00130.jpg	1	0.99999857	1
Dataset/METU/test_set/Positive/00140.jpg	00140.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00140.jpg	00140.jpg	0	0.00020708228	0
Dataset/METU/test_set/Positive/00141.jpg	00141.jpg	1	0.999982	1
Dataset/METU/test_set/Negative/00141.jpg	00141.jpg	0	5.7362864e-05	0
Dataset/METU/test_set/Positive/00146.jpg	00146.jpg	1	0.98492163	1
Dataset/METU/test_set/Negative/00146.jpg	00146.jpg	0	0.00025962543	0
Dataset/METU/test_set/Negative/00160.jpg	00160.jpg	0	0.0037594514	0
Dataset/METU/test_set/Positive/00160.jpg	00160.jpg	1	0.99999106	1
Dataset/METU/test_set/Negative/00161.jpg	00161.jpg	0	0.0020019056	0
Dataset/METU/test_set/Positive/00161.jpg	00161.jpg	1	0.99985707	1
Dataset/METU/test_set/Negative/00166.jpg	00166.jpg	0	0.00012950457	0
Dataset/METU/test_set/Positive/00166.jpg	00166.jpg	1	0.9999999	1
Dataset/METU/test_set/Positive/00170.jpg	00170.jpg	1	0.99999535	1
Dataset/METU/test_set/Negative/00170.jpg	00170.jpg	0	4.301512e-05	0
Dataset/METU/test_set/Negative/00172.jpg	00172.jpg	0	6.134501e-05	0
Dataset/METU/test_set/Positive/00172.jpg	00172.jpg	1	0.99842525	1
