pred	real
9.07386e-09	0
1.4649105e-07	0
1.0	1
0.00012693067	0
1.0	1
0.9779059	1
1.328325e-05	0
1.0	1
0.9999999	1
2.1272892e-05	0
1.0	1
2.0390336e-09	0
1.0	1
9.0396925e-06	0
2.7127546e-08	0
1.0	1
4.6268894e-08	0
1.0	1
1.0	1
0.99999976	1
2.7715139e-08	0
1.0	1
8.7773877e-10	0
2.9663336e-06	0
0.9999881	1
6.960863e-08	0
6.129761e-08	0
1.0	1
1.0	1
4.655172e-08	0
0.9999999	1
1.0	1
1.0	1
1.0	1
1.0	1
1.0	1
1.7244211e-07	0
1.0	1
1.0	1
1.7320541e-09	0
8.712891e-09	0
1.7450591e-06	0
4.4528174e-06	0
6.830708e-05	0
0.9999976	1
5.0590625e-08	0
1.0	1
1.0	1
0.99999905	1
1.0	1
8.5006744e-05	0
6.363818e-07	0
4.027328e-06	0
9.737054e-10	0
0.00026909992	0
0.0026608836	0
1.0	1
0.0018756792	0
8.356361e-06	0
1.0	1
4.2550337e-08	0
1.692247e-07	0
1.5317172e-08	0
1.3577386e-07	0
1.0	1
1.0	1
1.8671323e-06	0
9.642603e-08	0
0.9995431	1
3.4172993e-09	0
1.0	1
1.0	1
1.0	1
0.0002180744	0
1.0	1
1.0	1
2.2246022e-06	0
3.7219613e-07	0
1.0	1
1.0	1
0.99999964	1
1.0	1
1.0	1
1.0	1
1.0	1
0.00034120915	0
1.0	1
0.9999609	1
8.174894e-09	0
1.0	1
6.678858e-05	0
1.0	1
1.0	1
1.0	1
1.0	1
2.83227e-07	0
7.731854e-07	0
1.0	1
1.0	1
1.0	1
1.7812722e-07	0
1.0	1
0.5247804	0
1.0	1
1.0	1
0.99999976	1
1.1190203e-07	0
0.99914336	1
4.439896e-07	0
8.731153e-06	0
4.701124e-08	0
1.8634254e-06	0
1.0	1
1.0	1
1.0	1
1.0	1
0.00043712292	0
1.0	1
0.9999988	1
2.5056175e-07	0
1.0	1
1.0	1
1.0	1
1.0	1
5.980198e-07	0
8.7141643e-07	0
1.0	1
0.99890053	1
1.0	1
1.0	1
2.4114351e-08	0
8.538867e-06	0
1.0	1
7.769663e-10	0
0.9999999	1
7.850535e-06	0
0.999992	1
1.0	1
0.99999845	1
0.18697616	0
1.0	1
1.0	1
1.0	1
2.0670443e-08	0
1.8044974e-08	0
0.0021315091	0
1.4362903e-09	0
1.0	1
1.273197e-08	0
3.712177e-08	0
1.0	1
1.0	1
1.0	1
0.99977344	1
1.0	1
1.0	1
5.5756333e-09	0
1.0	1
1.0	1
7.911096e-07	0
4.4998783e-06	0
1.0	1
0.99994683	1
1.0	1
1.0	1
5.185875e-07	0
0.00057939795	0
5.1477896e-06	0
1.0	1
3.5128305e-06	0
3.7596805e-05	0
8.6392527e-07	0
7.984732e-06	0
8.148356e-08	0
1.0	1
5.293849e-08	0
2.2575694e-08	0
0.99999547	1
1.0	1
0.00016236627	0
1.541127e-08	0
1.0	1
6.077027e-08	0
1.0	1
4.693683e-10	0
1.0	1
5.5355294e-08	0
1.0	1
1.0407349e-06	0
1.0	1
0.0018816825	0
0.00015844559	0
0.9999994	1
2.5796556e-09	0
0.00035138533	0
1.2691893e-08	0
0.99999595	1
1.6025679e-07	0
3.171634e-08	0
1.0	1
2.5551854e-09	0
1.0	1
1.0	1
4.0972785e-07	0
6.4258273e-07	0
1.0	1
0.9999995	1
1.0	1
1.0	1
1.0	1
1.0	1
1.100762e-07	0
1.0	1
0.9999777	1
1.0	1
1.7842483e-05	0
1.0	1
1.0	1
4.842861e-10	0
2.2453341e-09	0
4.0135867e-10	0
1.0	1
1.0	1
1.2764773e-08	0
2.0980478e-06	0
1.0	1
5.3094873e-10	0
1.0	1
1.0	1
1.0	1
1.0	1
2.4918565e-05	0
2.3933298e-09	0
1.0	1
1.0	1
1.0	1
1.0	1
7.161618e-05	0
1.0	1
1.0	1
8.6897764e-08	0
1.0	1
1.8945767e-09	0
1.6177825e-06	0
3.2770774e-06	0
4.7535647e-08	0
4.3576432e-07	0
1.0	1
1.0	1
1.0	1
1.0	1
0.99999964	1
1.2851359e-06	0
3.1130728e-08	0
1.0	1
1.0	1
0.8491455	0
1.0	1
2.5526719e-09	0
1.0	1
3.6495095e-07	0
6.917239e-07	0
3.566794e-08	0
0.00090457255	0
1.0	1
7.589452e-09	0
1.9268736e-08	0
6.7224555e-06	0
1.0	1
4.4695064e-08	0
0.9999988	1
5.8377996e-09	0
0.9999989	1
9.683072e-09	0
2.1764723e-09	0
1.0	1
1.0	1
1.0	1
1.0	1
4.969316e-05	0
1.0	1
1.0	1
1.0	1
0.0048112934	0
1.0	1
0.9999714	1
1.0	1
3.4004742e-08	0
1.0	1
1.9861038e-05	0
3.507861e-08	0
1.0	1
7.105325e-07	0
1.0	1
1.0	1
5.375759e-07	0
1.6638933e-07	0
0.0002345673	0
1.0	1
1.0	1
1.0	1
1.0	1
