FilePaths	FileNames	RealLabel	PredictScore	PredictClass
Dataset/METU/test_set/Positive/00004.jpg	00004.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00004.jpg	00004.jpg	0	0.00055587536	0
Dataset/METU/test_set/Negative/00006.jpg	00006.jpg	0	0.0022241655	0
Dataset/METU/test_set/Positive/00006.jpg	00006.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00007.jpg	00007.jpg	0	0.020830015	0
Dataset/METU/test_set/Positive/00007.jpg	00007.jpg	1	0.99999964	1
Dataset/METU/test_set/Positive/00028.jpg	00028.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00028.jpg	00028.jpg	0	0.002091572	0
Dataset/METU/test_set/Negative/00035.jpg	00035.jpg	0	0.0020625954	0
Dataset/METU/test_set/Positive/00035.jpg	00035.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00040.jpg	00040.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00040.jpg	00040.jpg	0	0.015131197	0
Dataset/METU/test_set/Negative/00048.jpg	00048.jpg	0	0.011401509	0
Dataset/METU/test_set/Positive/00048.jpg	00048.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00050.jpg	00050.jpg	0	0.0019452594	0
Dataset/METU/test_set/Positive/00050.jpg	00050.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00053.jpg	00053.jpg	0	0.0039040681	0
Dataset/METU/test_set/Positive/00053.jpg	00053.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00070.jpg	00070.jpg	0	0.0027967815	0
Dataset/METU/test_set/Positive/00070.jpg	00070.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00075.jpg	00075.jpg	0	0.0019452594	0
Dataset/METU/test_set/Positive/00075.jpg	00075.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00076.jpg	00076.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00076.jpg	00076.jpg	0	0.0029722773	0
Dataset/METU/test_set/Negative/00084.jpg	00084.jpg	0	0.0024241265	0
Dataset/METU/test_set/Positive/00084.jpg	00084.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00095.jpg	00095.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00095.jpg	00095.jpg	0	0.0019452594	0
Dataset/METU/test_set/Positive/00096.jpg	00096.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00096.jpg	00096.jpg	0	0.0023220642	0
Dataset/METU/test_set/Negative/00099.jpg	00099.jpg	0	0.0016820832	0
Dataset/METU/test_set/Positive/00099.jpg	00099.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00102.jpg	00102.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00102.jpg	00102.jpg	0	0.012615145	0
Dataset/METU/test_set/Negative/00112.jpg	00112.jpg	0	0.0049446113	0
Dataset/METU/test_set/Positive/00112.jpg	00112.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00113.jpg	00113.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00113.jpg	00113.jpg	0	0.0048665167	0
Dataset/METU/test_set/Negative/00118.jpg	00118.jpg	0	0.009407793	0
Dataset/METU/test_set/Positive/00118.jpg	00118.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00126.jpg	00126.jpg	0	0.0023629891	0
Dataset/METU/test_set/Positive/00126.jpg	00126.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00127.jpg	00127.jpg	0	0.004440436	0
Dataset/METU/test_set/Positive/00127.jpg	00127.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00128.jpg	00128.jpg	0	0.003134599	0
Dataset/METU/test_set/Positive/00128.jpg	00128.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00130.jpg	00130.jpg	0	0.0019837043	0
Dataset/METU/test_set/Positive/00130.jpg	00130.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00140.jpg	00140.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00140.jpg	00140.jpg	0	0.0019452594	0
Dataset/METU/test_set/Positive/00141.jpg	00141.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00141.jpg	00141.jpg	0	0.0026646343	0
Dataset/METU/test_set/Positive/00146.jpg	00146.jpg	1	0.9999963	1
Dataset/METU/test_set/Negative/00146.jpg	00146.jpg	0	0.0060902494	0
Dataset/METU/test_set/Negative/00160.jpg	00160.jpg	0	0.0033857229	0
Dataset/METU/test_set/Positive/00160.jpg	00160.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00161.jpg	00161.jpg	0	0.006285496	0
Dataset/METU/test_set/Positive/00161.jpg	00161.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00166.jpg	00166.jpg	0	0.001967592	0
Dataset/METU/test_set/Positive/00166.jpg	00166.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00170.jpg	00170.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00170.jpg	00170.jpg	0	0.003586953	0
Dataset/METU/test_set/Negative/00172.jpg	00172.jpg	0	0.010390736	0
Dataset/METU/test_set/Positive/00172.jpg	00172.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00179.jpg	00179.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00179.jpg	00179.jpg	0	0.0020990677	0
Dataset/METU/test_set/Negative/00185.jpg	00185.jpg	0	0.0018855256	0
Dataset/METU/test_set/Positive/00185.jpg	00185.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00186.jpg	00186.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00186.jpg	00186.jpg	0	0.0020795858	0
Dataset/METU/test_set/Positive/00195.jpg	00195.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00195.jpg	00195.jpg	0	0.0018653168	0
Dataset/METU/test_set/Positive/00197.jpg	00197.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00197.jpg	00197.jpg	0	0.002812225	0
Dataset/METU/test_set/Positive/00205.jpg	00205.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00205.jpg	00205.jpg	0	0.002079275	0
Dataset/METU/test_set/Positive/00207.jpg	00207.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00207.jpg	00207.jpg	0	0.0044787857	0
Dataset/METU/test_set/Positive/00211.jpg	00211.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00211.jpg	00211.jpg	0	0.00609758	0
Dataset/METU/test_set/Positive/00215.jpg	00215.jpg	1	0.92811996	1
Dataset/METU/test_set/Negative/00215.jpg	00215.jpg	0	0.0021824525	0
Dataset/METU/test_set/Negative/00219.jpg	00219.jpg	0	0.0071417307	0
Dataset/METU/test_set/Positive/00219.jpg	00219.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00223.jpg	00223.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00223.jpg	00223.jpg	0	0.001640507	0
Dataset/METU/test_set/Negative/00231.jpg	00231.jpg	0	0.0025263184	0
Dataset/METU/test_set/Positive/00231.jpg	00231.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00238.jpg	00238.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00238.jpg	00238.jpg	0	0.0038059566	0
Dataset/METU/test_set/Positive/00242.jpg	00242.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00242.jpg	00242.jpg	0	0.17268142	0
Dataset/METU/test_set/Negative/00253.jpg	00253.jpg	0	0.0069736093	0
Dataset/METU/test_set/Positive/00253.jpg	00253.jpg	1	1.0	1
