pred	real
0.00760552	0
4.0009795e-08	0
0.99997973	1
0.07219889	0
0.9999999	1
0.16106078	1
0.00028013537	0
0.99909616	1
0.99989223	1
0.038378615	0
0.9999628	1
0.007823117	0
1.0	1
0.00067934935	0
0.0001462301	0
1.0	1
0.00013117245	0
1.0	1
0.9998591	1
0.9999999	1
5.076539e-08	0
1.0	1
9.413189e-10	0
1.4666605e-07	0
0.9999999	1
3.5088346e-05	0
0.0014621901	0
0.9999975	1
1.0	1
0.0002632918	0
0.9967068	1
0.99987173	1
1.0	1
0.9999999	1
1.0	1
1.0	1
5.7358047e-05	0
1.0	1
0.9999994	1
8.955142e-12	0
1.5262762e-05	0
0.001399705	0
0.0011401328	0
4.3462958e-07	0
0.9996556	1
1.9815182e-06	0
1.0	1
1.0	1
0.99997485	1
1.0	1
0.0001382384	0
0.0014052592	0
0.0013423318	0
5.091002e-05	0
0.033648793	0
0.37898505	0
1.0	1
0.0002159311	0
0.000595968	0
0.9999982	1
0.00073836977	0
0.0005049524	0
1.2199806e-05	0
2.3769848e-05	0
1.0	1
0.99999976	1
0.0040354664	0
0.003926561	0
0.99120647	1
8.1016466e-08	0
0.9999827	1
1.0	1
0.6399936	1
0.0007561046	0
1.0	1
1.0	1
1.3201563e-07	0
0.0016979857	0
0.9999887	1
1.0	1
1.0	1
0.9997234	1
1.0	1
1.0	1
0.9999989	1
0.07019022	0
1.0	1
0.99993813	1
2.9529265e-06	0
1.0	1
0.8980944	0
1.0	1
0.9952696	1
1.0	1
1.0	1
0.00018611162	0
5.3819876e-05	0
0.9999287	1
1.0	1
0.99996495	1
7.7492466e-08	0
0.9951448	1
0.09576138	0
1.0	1
0.92387486	1
0.42668247	1
7.320771e-05	0
0.9971011	1
1.0648865e-05	0
0.0031126374	0
3.1666336e-09	0
4.3770295e-05	0
1.0	1
1.0	1
1.0	1
0.99961734	1
0.0020710495	0
1.0	1
1.0	1
5.270321e-05	0
1.0	1
1.0	1
0.9990113	1
0.9999999	1
8.293682e-05	0
0.0103111565	0
1.0	1
0.24528375	1
1.0	1
1.0	1
1.759472e-05	0
0.00011706705	0
1.0	1
0.0031891584	0
0.99986386	1
0.000526451	0
0.99939823	1
1.0	1
0.9999989	1
0.26950794	0
1.0	1
0.99925727	1
0.99999833	1
1.6793022e-06	0
2.6743962e-06	0
0.00037389703	0
8.840924e-06	0
0.99999976	1
9.299468e-08	0
0.03678308	0
1.0	1
0.9999999	1
1.0	1
0.99967694	1
1.0	1
1.0	1
7.055916e-06	0
0.9999926	1
1.0	1
0.0008030243	0
0.21189727	0
0.9999989	1
0.9947141	1
1.0	1
0.99998415	1
3.4123048e-05	0
8.505115e-06	0
0.12332668	0
0.99995065	1
1.3735099e-05	0
0.010570664	0
0.0013818179	0
2.4349794e-07	0
4.7695487e-08	0
0.9944781	1
0.0018644371	0
3.2545775e-09	0
1.0	1
1.0	1
7.039383e-05	0
0.00048639427	0
0.9993206	1
1.4389994e-07	0
0.99998856	1
1.7720712e-08	0
1.0	1
0.0014658993	0
1.0	1
0.0034942732	0
0.9999987	1
5.6288165e-08	0
0.00069040724	0
0.8967897	1
3.8115537e-05	0
0.00070584606	0
0.00011599984	0
1.0	1
1.0555607e-06	0
4.1991432e-05	0
1.0	1
4.9672497e-09	0
1.0	1
0.99956316	1
0.00020636577	0
6.347086e-06	0
0.99999917	1
1.0	1
0.95098656	1
1.0	1
0.9972832	1
1.0	1
5.7948364e-07	0
1.0	1
0.9994143	1
1.0	1
0.003657564	0
0.99934596	1
0.997682	1
6.9231275e-05	0
2.17086e-08	0
1.3698119e-05	0
1.0	1
0.9999732	1
8.466655e-07	0
3.03861e-06	0
1.0	1
2.0170576e-10	0
0.9999999	1
1.0	1
1.0	1
0.9999944	1
0.00019540156	0
1.7396954e-07	0
1.0	1
0.99999774	1
0.9963773	1
0.99999964	1
0.007151559	0
0.9999974	1
1.0	1
5.0229295e-07	0
1.0	1
1.1274174e-09	0
4.7230547e-05	0
1.1732534e-05	0
4.6752643e-07	0
0.0063984897	0
1.0	1
0.9999969	1
1.0	1
0.99865985	1
1.0	1
0.00018214155	0
0.010652371	0
0.9997298	1
1.0	1
0.50216275	0
0.9999956	1
1.3801367e-05	0
0.9998461	1
0.00014623428	0
1.8858492e-08	0
9.985102e-07	0
0.007108211	0
1.0	1
2.1541128e-07	0
5.960448e-05	0
1.3356214e-06	0
0.9999999	1
2.0027069e-06	0
1.0	1
4.6937796e-05	0
0.99999964	1
7.365741e-05	0
1.0587016e-11	0
0.99999225	1
1.0	1
1.0	1
0.99999917	1
0.007931317	0
0.9999422	1
0.999997	1
1.0	1
0.0040421723	0
0.9999914	1
1.0	1
0.99995756	1
4.311019e-06	0
0.9999714	1
0.06159627	0
1.1415541e-06	0
1.0	1
7.4180048e-06	0
1.0	1
1.0	1
0.00073759584	0
0.004980169	0
0.0008578066	0
0.9999993	1
0.99972767	1
1.0	1
1.0	1
9.991134e-06	0
1.09303965e-05	0
1.0	1
0.99950135	1
0.00083145534	0
0.013407884	0
1.8525478e-05	0
1.0	1
0.00017466569	0
4.5419387e-05	0
0.00031552924	0
5.1027394e-12	0
1.4659919e-05	0
1.9268387e-10	0
1.0	1
5.2064803e-05	0
1.4868567e-05	0
0.00020364938	0
4.7266924e-09	0
5.6341847e-09	0
4.140229e-08	0
0.9999981	1
7.3058936e-07	0
4.340149e-05	0
2.7704598e-07	0
4.174946e-06	0
0.0004884078	0
1.1433611e-07	0
0.9999987	1
0.7524955	1
0.0001554597	0
3.7886828e-05	0
1.0	1
4.4130993e-05	0
0.9999665	1
1.0	1
1.0	1
1.0	1
0.9999671	1
1.0	1
3.412292e-05	0
0.002441443	0
0.0002670229	0
0.99999774	1
7.7986595e-05	0
0.99988437	1
5.7336612e-05	0
4.7757894e-06	0
0.98347867	1
0.9999995	1
0.010405967	0
0.99999905	1
1.0	1
2.0109988e-05	0
1.0	1
0.9994247	1
1.57305e-06	0
1.069674e-08	0
0.102503195	0
0.00060291984	0
0.18826348	0
0.00037208747	0
0.9999496	1
1.0	1
0.99999976	1
1.0	1
0.0017160861	0
0.97418594	1
0.0007176805	0
1.3749952e-09	0
0.9999665	1
1.0	1
0.9999585	1
1.0	1
3.5119276e-05	0
0.9999895	1
0.9999994	1
0.9650088	1
3.1461714e-05	0
0.0013309066	0
0.9993137	1
3.1467804e-05	0
0.99999905	1
0.9972318	1
0.9920561	1
0.9999764	1
1.0040984e-06	0
0.88979506	0
0.04137719	1
1.0	1
4.0635445e-07	0
3.987685e-08	0
0.00025930605	0
0.9999999	1
0.001731135	0
1.0	1
2.5308188e-08	0
1.0	1
5.742782e-06	0
1.6576183e-09	0
0.9999989	1
2.8631055e-05	0
2.999657e-06	0
0.00010957021	0
6.938091e-05	0
1.0	1
0.00039264117	0
1.87199e-09	0
0.5331801	0
1.0	1
0.0001489873	0
1.0	1
0.0255059	0
1.2734377e-05	0
1.0	1
1.0	1
0.9999925	1
0.01002735	0
0.999871	1
6.1305155e-07	0
0.9999999	1
0.9999999	1
1.0	1
0.0092090005	0
1.0	1
0.015821882	0
8.489514e-08	0
3.6441405e-09	0
0.015793521	0
0.0024580704	0
6.501825e-13	0
7.196265e-05	0
1.0	1
5.7511943e-06	0
0.0015343606	0
1.0	1
6.557169e-06	0
0.002078823	0
0.0001302064	0
0.0009964781	0
1.2434965e-09	0
0.00072341826	0
0.7751582	1
1.25847e-05	0
0.0024261198	0
1.0	1
1.0	1
0.99999034	1
0.9998566	1
0.0008875258	0
1.0	1
0.9999901	1
4.6087735e-05	0
0.9989944	1
