FilePaths	FileNames	RealLabel	PredictScore	PredictClass
Dataset/SDNET_2018/test_set/Negative/001-1.jpg	001-1.jpg	0	0.2648169	0
Dataset/SDNET_2018/test_set/Positive/001-101.jpg	001-101.jpg	1	0.09699738	0
Dataset/SDNET_2018/test_set/Positive/001-102.jpg	001-102.jpg	1	0.042721152	0
Dataset/SDNET_2018/test_set/Negative/001-111.jpg	001-111.jpg	0	0.18248698	0
Dataset/SDNET_2018/test_set/Negative/001-112.jpg	001-112.jpg	0	0.28196895	0
Dataset/SDNET_2018/test_set/Negative/001-117.jpg	001-117.jpg	0	0.085377395	0
Dataset/SDNET_2018/test_set/Negative/001-118.jpg	001-118.jpg	0	0.2655294	0
Dataset/SDNET_2018/test_set/Negative/001-120.jpg	001-120.jpg	0	0.14164534	0
Dataset/SDNET_2018/test_set/Positive/001-126.jpg	001-126.jpg	1	0.99252737	1
Dataset/SDNET_2018/test_set/Negative/001-127.jpg	001-127.jpg	0	0.2730383	0
Dataset/SDNET_2018/test_set/Positive/001-128.jpg	001-128.jpg	1	0.25114435	0
Dataset/SDNET_2018/test_set/Negative/001-136.jpg	001-136.jpg	0	0.05761397	0
Dataset/SDNET_2018/test_set/Positive/001-145.jpg	001-145.jpg	1	0.24723831	0
Dataset/SDNET_2018/test_set/Positive/001-146.jpg	001-146.jpg	1	0.26064378	0
Dataset/SDNET_2018/test_set/Negative/001-147.jpg	001-147.jpg	0	0.21334901	0
Dataset/SDNET_2018/test_set/Negative/001-150.jpg	001-150.jpg	0	0.08426812	0
Dataset/SDNET_2018/test_set/Negative/001-158.jpg	001-158.jpg	0	0.26352346	0
Dataset/SDNET_2018/test_set/Negative/001-161.jpg	001-161.jpg	0	0.25999457	0
Dataset/SDNET_2018/test_set/Negative/001-164.jpg	001-164.jpg	0	0.16523322	0
Dataset/SDNET_2018/test_set/Negative/001-17.jpg	001-17.jpg	0	0.12671995	0
Dataset/SDNET_2018/test_set/Negative/001-188.jpg	001-188.jpg	0	0.14053944	0
Dataset/SDNET_2018/test_set/Negative/001-196.jpg	001-196.jpg	0	0.17102209	0
Dataset/SDNET_2018/test_set/Negative/001-197.jpg	001-197.jpg	0	0.11947152	0
Dataset/SDNET_2018/test_set/Negative/001-201.jpg	001-201.jpg	0	0.07438129	0
Dataset/SDNET_2018/test_set/Negative/001-206.jpg	001-206.jpg	0	0.113462955	0
