pred	real
0.23122597	0
0.1670079	0
0.33092016	0
0.19448093	0
0.5334734	1
0.44724885	1
0.31373197	0
0.13482642	0
0.4435581	1
0.2790274	0
0.33170104	1
0.32989782	0
0.63434607	1
0.28483665	0
0.43034172	1
0.9748856	1
0.41810125	0
0.35502034	0
0.11607933	0
0.29763237	0
0.25610533	0
0.2772781	0
0.32484794	0
0.969804	1
0.31570867	0
0.33851	0
0.100281596	0
0.32002968	0
0.12056777	0
0.2622931	0
0.16992813	0
0.08249205	0
0.2940727	1
0.38321126	0
0.2927667	0
0.20630753	0
0.86989534	1
0.90845424	1
0.36873746	1
0.79688925	1
0.45305613	0
0.286785	0
0.17598885	0
0.68172073	0
0.18149039	0
0.2680635	0
0.13492668	0
0.99800396	1
0.14659393	0
0.19320664	0
0.28767794	0
0.7203836	1
0.4633032	1
0.04632643	0
0.19311252	0
0.17518297	0
0.17948207	0
0.23501724	0
0.9940775	1
0.17766088	0
0.30445117	0
0.37895468	0
0.35924608	0
0.46814927	0
0.49031064	1
0.21226907	0
0.66512364	1
0.42156744	1
0.677854	0
0.015818685	0
0.25533223	0
0.29879236	0
0.2971682	0
0.23669076	0
0.07635808	0
0.32590723	0
0.2507053	0
0.37566182	0
0.40713763	0
0.18620047	0
0.3642988	0
0.31517228	0
0.29375327	0
0.3003299	0
0.22392246	0
0.3216298	0
0.21027708	0
0.31678158	0
0.30930856	0
0.3049029	0
0.3347141	0
0.25024092	0
0.3143416	0
0.18324956	0
0.2210404	0
0.22146967	0
0.22919318	0
0.20403743	0
0.33094943	0
0.32440817	0
0.99947155	1
0.8908652	0
0.32052967	0
1.2491334e-08	0
0.17918998	0
0.80582595	1
0.30735084	0
0.36137736	0
0.25949115	0
0.19414115	0
0.93884987	1
0.30686823	0
0.32943422	1
0.23836419	0
0.33872268	0
0.06979495	0
0.27948296	0
0.32678813	0
0.35050213	0
0.58270687	1
0.2103805	0
0.31457186	0
0.7165667	0
0.39995027	1
0.28817856	0
0.4592441	1
0.10623944	0
0.41066673	0
0.27330303	0
0.26363295	0
0.45876187	1
0.74609137	1
0.34312978	0
0.21747163	0
0.06934509	0
0.96037585	1
0.2249566	0
0.9951215	1
0.26009417	0
0.2972698	0
0.33168212	1
0.29805407	0
0.56606853	1
0.17454505	0
0.3338737	0
0.22526911	0
0.31072855	0
0.05187267	0
0.22877276	0
0.042045653	0
0.35573077	0
0.31326252	0
0.2753451	0
0.2611146	0
