pred	real
0.34825188	0
0.08433443	0
0.13026175	0
0.24720371	0
0.591388	1
0.5435907	1
0.3886016	0
0.38956782	0
0.91801536	1
0.28774208	0
0.12234327	1
0.41904545	0
0.98680496	1
0.14181486	0
0.5909955	1
0.99999523	1
0.4179402	0
0.09171367	0
0.187395	0
0.3891765	0
0.3807133	0
0.6364992	0
0.27387547	0
0.9245408	1
0.24252585	0
0.6259764	0
0.25505042	0
0.7340696	0
0.601571	0
0.8503259	0
0.4219532	0
0.26065367	0
0.44089898	1
0.89613044	0
0.28868365	0
0.42960703	0
0.992081	1
0.39381045	1
0.6120587	1
0.46554068	1
0.31397417	0
0.07764104	0
0.104361564	0
0.4168076	0
0.13173953	0
0.17340907	0
0.12666479	0
0.99834454	1
0.04121861	0
0.24647024	0
0.5027408	0
0.46193132	1
0.4852539	1
0.09594506	0
0.24348906	0
0.3804078	0
0.044231623	0
0.12932444	0
0.8878225	1
0.20255	0
0.51553524	0
0.34299117	0
0.8299876	0
0.42173904	0
0.9996767	1
0.15946752	0
0.40568152	1
0.27934211	1
0.42573574	0
0.19281498	0
0.23228922	0
0.3191867	0
0.20522863	0
0.0981006	0
0.10705468	0
0.0080400705	0
0.25425097	0
0.4327883	0
0.26647568	0
0.08655849	0
0.39534956	0
0.4607248	0
0.34462082	0
0.28884542	0
0.3015433	0
0.40949315	0
0.2779636	0
0.4464605	0
0.1443024	0
0.38318253	0
0.33540636	0
0.29717427	0
0.33402038	0
0.25199765	0
0.11342719	0
0.4042369	0
0.26215672	0
0.2215837	0
0.36817724	0
0.24791226	0
0.9993978	1
0.5733193	0
0.34978756	0
0.039495736	0
0.63482636	0
0.74481	1
0.593502	0
0.135481	0
0.20697102	0
0.39877123	0
0.70138973	1
0.19718835	0
0.42633802	1
0.18876132	0
0.18581578	0
0.2017335	0
0.27475324	0
0.43291327	0
0.43979484	0
0.5251843	1
0.7528902	0
0.34869295	0
0.4480212	0
0.4672219	1
0.33986133	0
0.5390326	1
0.20803148	0
0.37823236	0
0.25389773	0
0.26566023	0
0.7614018	1
0.9323287	1
0.36917156	0
0.43979406	0
0.14937714	0
0.9762285	1
0.5157737	0
0.99453986	1
0.8053565	0
0.20192903	0
0.9834203	1
0.22821584	0
0.9819718	1
0.13685739	0
0.23000115	0
0.2889615	0
0.3519675	0
0.32906088	0
0.451934	0
0.24300995	0
0.28163695	0
0.24540007	0
0.30363548	0
0.364826	0
0.18578753	0
0.19703948	0
0.25749096	0
0.5861722	0
0.0061293542	0
0.31211564	0
0.46178293	0
0.455034	0
0.11854875	0
0.379224	0
0.1570395	0
0.19429487	0
0.105926126	0
0.15972874	0
0.4049641	0
0.34600738	0
0.1342898	0
0.27637547	0
0.26890704	0
0.117985666	0
0.70032024	0
0.39919156	1
0.5581651	0
0.2544495	0
0.75776464	0
0.07044014	0
0.96769583	1
0.2541681	0
0.48073453	0
0.44172275	0
0.3767701	0
0.26105875	0
0.33302563	0
0.12635326	0
0.328757	0
0.15296805	0
0.13387015	0
0.3172573	0
0.107580125	0
0.24482459	0
0.2944553	0
0.35476604	0
0.19302133	0
0.4628115	0
0.4552679	0
0.17723206	0
0.19076687	0
0.25416347	0
0.24930921	0
0.41871125	0
0.6382624	0
0.37813798	0
0.44476512	0
0.21651003	0
0.38505822	0
0.43951458	0
0.28726	0
0.9984832	1
0.09497771	0
0.7028074	0
0.7794225	0
0.20846838	0
0.4076711	1
0.4152406	0
0.638964	0
0.5219031	1
0.34715068	0
0.25464457	0
0.32257712	0
0.23877817	0
0.11926401	0
0.47412232	1
0.51027393	0
0.37978458	0
0.96278226	1
0.11246991	0
0.3248524	0
0.3080473	0
0.11824262	0
0.3449538	0
0.07458797	0
0.26640803	0
0.25321937	0
0.45409867	0
0.22744393	0
0.3116266	0
0.25530043	0
0.06953421	0
0.38624257	0
0.81212676	0
0.16218299	0
0.13374603	0
0.8288661	0
0.15444174	0
0.18738669	0
0.14649141	0
0.34066242	0
0.8460274	0
0.31518674	0
0.43509865	0
0.69795334	0
0.9969286	1
0.34458676	0
0.09720716	0
0.24791136	0
0.20416564	0
0.12141824	0
0.2257716	0
0.40029567	1
0.08846977	0
0.23384503	0
0.119328916	1
0.17641196	0
0.3034184	0
0.17841241	0
0.26758847	0
0.14001161	0
0.15530363	0
0.40174317	0
0.3407783	0
0.29586017	0
1.0	1
0.13739079	1
0.39417312	0
0.4877778	0
0.16106573	0
0.28062254	0
0.051972687	0
0.39338535	0
0.31989425	0
0.19115114	0
0.35599032	0
0.99917465	1
0.3075429	0
0.28769854	0
0.45433745	0
0.34307426	0
0.30602032	0
0.10848498	0
0.2081548	0
0.40384027	1
0.16948241	0
0.08015236	0
0.44735804	1
0.51905245	0
0.20186925	0
0.09489617	0
0.49398762	0
0.3685914	0
0.2696591	0
0.15539408	0
0.09627402	0
0.362089	0
0.39951983	0
0.11199385	0
0.3084977	1
0.28755093	0
0.38861668	0
0.7451433	1
0.4702894	0
0.42349845	0
0.46502948	0
0.20462057	0
0.47746632	0
0.1707299	0
0.716679	1
0.34951437	0
0.35086346	0
0.3249612	0
0.27642328	0
0.32462656	0
0.5116581	0
0.14385754	0
0.08116254	0
1.0	1
0.28361866	0
0.31080747	0
0.4774432	0
0.07383728	0
0.53511304	0
0.37110436	0
0.29382348	0
0.32182327	0
0.4005061	0
0.28463095	0
0.11682415	0
0.2411519	1
0.50445765	0
0.30269057	0
0.54011965	0
0.4180566	1
0.02988115	0
0.5924292	0
0.10436612	0
0.29070413	0
0.14884287	0
0.5759197	0
0.23039427	1
0.1132766	0
0.43545586	0
0.15293512	0
0.17764163	0
0.111080736	0
0.219735	0
0.047787726	0
0.26744264	0
0.4824841	0
0.18125027	0
0.08974922	0
0.38495457	0
0.09268296	0
0.2694745	1
0.36863777	0
0.40348932	1
0.62191355	0
0.14781076	0
0.28771424	0
0.74891424	0
0.12069771	0
0.414001	1
0.5967079	0
0.34851456	0
0.49953577	0
0.9948951	0
0.114173114	0
0.35272804	0
0.21886641	0
0.5808354	0
0.08618954	0
0.99345076	1
0.17761517	0
0.08688384	0
0.38895956	0
0.30439654	0
0.32311693	0
0.3001349	0
0.30641592	0
0.15839496	0
0.098843604	0
0.57490003	1
0.37022883	0
0.37673494	0
0.9999456	1
0.17438	0
0.3578397	0
0.36083496	0
0.13299954	0
0.37125883	0
0.34925574	0
0.9998947	1
0.26942128	0
0.4111411	0
0.10869643	0
0.21722925	0
0.41848886	1
0.30515406	0
0.439876	0
0.27131253	0
0.26128924	1
0.5189608	1
0.26548427	0
0.09243682	0
0.19038504	0
0.4450891	0
