FilePaths	FileNames	RealLabel	PredictScore	PredictClass
Dataset/METU/test_set/Positive/00004.jpg	00004.jpg	1	0.99961543	1
Dataset/METU/test_set/Negative/00004.jpg	00004.jpg	0	0.0017702584	0
Dataset/METU/test_set/Negative/00006.jpg	00006.jpg	0	0.0018497532	0
Dataset/METU/test_set/Positive/00006.jpg	00006.jpg	1	0.9934482	1
Dataset/METU/test_set/Negative/00007.jpg	00007.jpg	0	0.0058664978	0
Dataset/METU/test_set/Positive/00007.jpg	00007.jpg	1	0.98984396	1
Dataset/METU/test_set/Positive/00028.jpg	00028.jpg	1	0.98115337	1
Dataset/METU/test_set/Negative/00028.jpg	00028.jpg	0	0.0012239821	0
Dataset/METU/test_set/Negative/00035.jpg	00035.jpg	0	0.0009877553	0
Dataset/METU/test_set/Positive/00035.jpg	00035.jpg	1	0.97309023	1
Dataset/METU/test_set/Positive/00040.jpg	00040.jpg	1	0.99871826	1
Dataset/METU/test_set/Negative/00040.jpg	00040.jpg	0	0.0046928967	0
Dataset/METU/test_set/Negative/00048.jpg	00048.jpg	0	0.00809816	0
Dataset/METU/test_set/Positive/00048.jpg	00048.jpg	1	0.9909114	1
Dataset/METU/test_set/Negative/00050.jpg	00050.jpg	0	0.0014629519	0
Dataset/METU/test_set/Positive/00050.jpg	00050.jpg	1	0.99971277	1
Dataset/METU/test_set/Negative/00053.jpg	00053.jpg	0	0.0017118051	0
Dataset/METU/test_set/Positive/00053.jpg	00053.jpg	1	0.9999366	1
Dataset/METU/test_set/Negative/00070.jpg	00070.jpg	0	0.0018743932	0
Dataset/METU/test_set/Positive/00070.jpg	00070.jpg	1	0.9992111	1
Dataset/METU/test_set/Negative/00075.jpg	00075.jpg	0	0.0018215793	0
Dataset/METU/test_set/Positive/00075.jpg	00075.jpg	1	0.9999013	1
Dataset/METU/test_set/Positive/00076.jpg	00076.jpg	1	0.9987097	1
Dataset/METU/test_set/Negative/00076.jpg	00076.jpg	0	0.004415866	0
Dataset/METU/test_set/Negative/00084.jpg	00084.jpg	0	0.0017271899	0
Dataset/METU/test_set/Positive/00084.jpg	00084.jpg	1	0.99999976	1
Dataset/METU/test_set/Positive/00095.jpg	00095.jpg	1	0.99957436	1
Dataset/METU/test_set/Negative/00095.jpg	00095.jpg	0	0.0027683512	0
Dataset/METU/test_set/Positive/00096.jpg	00096.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00096.jpg	00096.jpg	0	0.0027268997	0
Dataset/METU/test_set/Negative/00099.jpg	00099.jpg	0	0.0020555025	0
Dataset/METU/test_set/Positive/00099.jpg	00099.jpg	1	0.99997747	1
Dataset/METU/test_set/Positive/00102.jpg	00102.jpg	1	0.99882275	1
Dataset/METU/test_set/Negative/00102.jpg	00102.jpg	0	0.029703427	0
Dataset/METU/test_set/Negative/00112.jpg	00112.jpg	0	0.0069057243	0
Dataset/METU/test_set/Positive/00112.jpg	00112.jpg	1	0.9983626	1
Dataset/METU/test_set/Positive/00113.jpg	00113.jpg	1	0.9991549	1
Dataset/METU/test_set/Negative/00113.jpg	00113.jpg	0	0.0027855292	0
Dataset/METU/test_set/Negative/00118.jpg	00118.jpg	0	0.002429744	0
Dataset/METU/test_set/Positive/00118.jpg	00118.jpg	1	0.9999794	1
Dataset/METU/test_set/Negative/00126.jpg	00126.jpg	0	0.0028024244	0
Dataset/METU/test_set/Positive/00126.jpg	00126.jpg	1	0.99974734	1
Dataset/METU/test_set/Negative/00127.jpg	00127.jpg	0	0.0006413727	0
Dataset/METU/test_set/Positive/00127.jpg	00127.jpg	1	0.99954283	1
Dataset/METU/test_set/Negative/00128.jpg	00128.jpg	0	0.000747724	0
Dataset/METU/test_set/Positive/00128.jpg	00128.jpg	1	0.99986935	1
Dataset/METU/test_set/Negative/00130.jpg	00130.jpg	0	0.0026226642	0
Dataset/METU/test_set/Positive/00130.jpg	00130.jpg	1	0.9985268	1
Dataset/METU/test_set/Positive/00140.jpg	00140.jpg	1	0.9999454	1
Dataset/METU/test_set/Negative/00140.jpg	00140.jpg	0	0.0019001605	0
Dataset/METU/test_set/Positive/00141.jpg	00141.jpg	1	0.9947296	1
Dataset/METU/test_set/Negative/00141.jpg	00141.jpg	0	0.0020064572	0
Dataset/METU/test_set/Positive/00146.jpg	00146.jpg	1	0.99979395	1
Dataset/METU/test_set/Negative/00146.jpg	00146.jpg	0	0.001968981	0
Dataset/METU/test_set/Negative/00160.jpg	00160.jpg	0	0.0019136847	0
Dataset/METU/test_set/Positive/00160.jpg	00160.jpg	1	0.9997527	1
Dataset/METU/test_set/Negative/00161.jpg	00161.jpg	0	0.24706355	0
Dataset/METU/test_set/Positive/00161.jpg	00161.jpg	1	0.99803907	1
Dataset/METU/test_set/Negative/00166.jpg	00166.jpg	0	0.0017433829	0
Dataset/METU/test_set/Positive/00166.jpg	00166.jpg	1	0.99999964	1
Dataset/METU/test_set/Positive/00170.jpg	00170.jpg	1	0.9999926	1
Dataset/METU/test_set/Negative/00170.jpg	00170.jpg	0	0.0020766587	0
Dataset/METU/test_set/Negative/00172.jpg	00172.jpg	0	0.0025022917	0
Dataset/METU/test_set/Positive/00172.jpg	00172.jpg	1	0.99588275	1
Dataset/METU/test_set/Positive/00179.jpg	00179.jpg	1	0.9998373	1
Dataset/METU/test_set/Negative/00179.jpg	00179.jpg	0	0.0012899964	0
Dataset/METU/test_set/Negative/00185.jpg	00185.jpg	0	0.0015619106	0
Dataset/METU/test_set/Positive/00185.jpg	00185.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00186.jpg	00186.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00186.jpg	00186.jpg	0	0.005416183	0
Dataset/METU/test_set/Positive/00195.jpg	00195.jpg	1	0.9999958	1
Dataset/METU/test_set/Negative/00195.jpg	00195.jpg	0	0.0041259937	0
Dataset/METU/test_set/Positive/00197.jpg	00197.jpg	1	0.9990313	1
Dataset/METU/test_set/Negative/00197.jpg	00197.jpg	0	0.0022579795	0
Dataset/METU/test_set/Positive/00205.jpg	00205.jpg	1	0.9767419	1
Dataset/METU/test_set/Negative/00205.jpg	00205.jpg	0	0.000938606	0
Dataset/METU/test_set/Positive/00207.jpg	00207.jpg	1	0.99999845	1
Dataset/METU/test_set/Negative/00207.jpg	00207.jpg	0	0.86273545	1
Dataset/METU/test_set/Positive/00211.jpg	00211.jpg	1	0.99999	1
Dataset/METU/test_set/Negative/00211.jpg	00211.jpg	0	0.05656709	0
Dataset/METU/test_set/Positive/00215.jpg	00215.jpg	1	0.40599325	1
Dataset/METU/test_set/Negative/00215.jpg	00215.jpg	0	0.005676194	0
Dataset/METU/test_set/Negative/00219.jpg	00219.jpg	0	0.0031246126	0
Dataset/METU/test_set/Positive/00219.jpg	00219.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00223.jpg	00223.jpg	1	0.99987364	1
Dataset/METU/test_set/Negative/00223.jpg	00223.jpg	0	0.0039414307	0
Dataset/METU/test_set/Negative/00231.jpg	00231.jpg	0	0.0034905341	0
Dataset/METU/test_set/Positive/00231.jpg	00231.jpg	1	0.99987125	1
Dataset/METU/test_set/Positive/00238.jpg	00238.jpg	1	0.9948376	1
Dataset/METU/test_set/Negative/00238.jpg	00238.jpg	0	0.010480478	0
Dataset/METU/test_set/Positive/00242.jpg	00242.jpg	1	0.99992156	1
Dataset/METU/test_set/Negative/00242.jpg	00242.jpg	0	0.0015490281	0
Dataset/METU/test_set/Negative/00253.jpg	00253.jpg	0	0.016206665	0
Dataset/METU/test_set/Positive/00253.jpg	00253.jpg	1	0.99980205	1
Dataset/METU/test_set/Positive/00267.jpg	00267.jpg	1	0.99824995	1
Dataset/METU/test_set/Negative/00267.jpg	00267.jpg	0	0.002425754	0
Dataset/METU/test_set/Positive/00273.jpg	00273.jpg	1	0.9994986	1
Dataset/METU/test_set/Negative/00273.jpg	00273.jpg	0	0.0029302195	0
Dataset/METU/test_set/Positive/00283.jpg	00283.jpg	1	0.9983323	1
Dataset/METU/test_set/Negative/00283.jpg	00283.jpg	0	0.9425356	1
Dataset/METU/test_set/Positive/00295.jpg	00295.jpg	1	0.99595416	1
Dataset/METU/test_set/Negative/00295.jpg	00295.jpg	0	0.0031700796	0
Dataset/METU/test_set/Negative/00298.jpg	00298.jpg	0	0.0019194083	0
Dataset/METU/test_set/Positive/00298.jpg	00298.jpg	1	0.98715276	1
Dataset/METU/test_set/Negative/00303.jpg	00303.jpg	0	0.0015325623	0
Dataset/METU/test_set/Positive/00303.jpg	00303.jpg	1	0.9982515	1
Dataset/METU/test_set/Negative/00306.jpg	00306.jpg	0	0.0013991739	0
Dataset/METU/test_set/Positive/00306.jpg	00306.jpg	1	0.998408	1
Dataset/METU/test_set/Negative/00310.jpg	00310.jpg	0	0.0025730957	0
Dataset/METU/test_set/Positive/00310.jpg	00310.jpg	1	0.9939465	1
Dataset/METU/test_set/Negative/00320.jpg	00320.jpg	0	0.81000656	1
Dataset/METU/test_set/Positive/00320.jpg	00320.jpg	1	0.9787385	1
Dataset/METU/test_set/Positive/00325.jpg	00325.jpg	1	0.99403894	1
Dataset/METU/test_set/Negative/00325.jpg	00325.jpg	0	0.0030711899	0
Dataset/METU/test_set/Negative/00326.jpg	00326.jpg	0	0.00038324794	0
Dataset/METU/test_set/Positive/00326.jpg	00326.jpg	1	0.99970204	1
Dataset/METU/test_set/Positive/00335.jpg	00335.jpg	1	0.9999583	1
Dataset/METU/test_set/Negative/00335.jpg	00335.jpg	0	0.0011689155	0
Dataset/METU/test_set/Positive/00337.jpg	00337.jpg	1	0.99999964	1
Dataset/METU/test_set/Negative/00337.jpg	00337.jpg	0	0.0021094792	0
Dataset/METU/test_set/Negative/00338.jpg	00338.jpg	0	0.0011758769	0
Dataset/METU/test_set/Positive/00338.jpg	00338.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00350.jpg	00350.jpg	1	0.9999999	1
Dataset/METU/test_set/Negative/00350.jpg	00350.jpg	0	0.0021946745	0
Dataset/METU/test_set/Negative/00361.jpg	00361.jpg	0	0.038327187	0
Dataset/METU/test_set/Positive/00361.jpg	00361.jpg	1	0.9999913	1
Dataset/METU/test_set/Positive/00362.jpg	00362.jpg	1	0.9999852	1
Dataset/METU/test_set/Negative/00362.jpg	00362.jpg	0	0.0020246578	0
Dataset/METU/test_set/Negative/00363.jpg	00363.jpg	0	0.0016648188	0
Dataset/METU/test_set/Positive/00363.jpg	00363.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00366.jpg	00366.jpg	1	0.99981326	1
Dataset/METU/test_set/Negative/00366.jpg	00366.jpg	0	0.13048984	0
Dataset/METU/test_set/Positive/00374.jpg	00374.jpg	1	0.9990969	1
Dataset/METU/test_set/Negative/00374.jpg	00374.jpg	0	0.0067151124	0
Dataset/METU/test_set/Positive/00383.jpg	00383.jpg	1	0.97691965	1
Dataset/METU/test_set/Negative/00383.jpg	00383.jpg	0	0.0029416294	0
Dataset/METU/test_set/Negative/00386.jpg	00386.jpg	0	0.0032781446	0
Dataset/METU/test_set/Positive/00386.jpg	00386.jpg	1	0.99009657	1
Dataset/METU/test_set/Negative/00394.jpg	00394.jpg	0	0.0032096547	0
Dataset/METU/test_set/Positive/00394.jpg	00394.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00400.jpg	00400.jpg	0	0.00094351	0
Dataset/METU/test_set/Positive/00400.jpg	00400.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00403.jpg	00403.jpg	0	0.003488601	0
Dataset/METU/test_set/Positive/00403.jpg	00403.jpg	1	0.9994568	1
Dataset/METU/test_set/Negative/00406.jpg	00406.jpg	0	0.0009727942	0
Dataset/METU/test_set/Positive/00406.jpg	00406.jpg	1	0.999998	1
Dataset/METU/test_set/Negative/00409.jpg	00409.jpg	0	0.0035723485	0
Dataset/METU/test_set/Positive/00409.jpg	00409.jpg	1	0.9999969	1
Dataset/METU/test_set/Positive/00423.jpg	00423.jpg	1	0.9999999	1
Dataset/METU/test_set/Negative/00423.jpg	00423.jpg	0	0.0015038935	0
Dataset/METU/test_set/Negative/00424.jpg	00424.jpg	0	0.019560184	0
Dataset/METU/test_set/Positive/00424.jpg	00424.jpg	1	0.99995875	1
Dataset/METU/test_set/Negative/00425.jpg	00425.jpg	0	0.0015740786	0
Dataset/METU/test_set/Positive/00425.jpg	00425.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00426.jpg	00426.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00426.jpg	00426.jpg	0	0.0012491477	0
Dataset/METU/test_set/Positive/00432.jpg	00432.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00432.jpg	00432.jpg	0	0.014010238	0
Dataset/METU/test_set/Negative/00437.jpg	00437.jpg	0	0.0045797406	0
Dataset/METU/test_set/Positive/00437.jpg	00437.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00440.jpg	00440.jpg	0	0.9284376	1
Dataset/METU/test_set/Positive/00440.jpg	00440.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00442.jpg	00442.jpg	0	0.009576195	0
Dataset/METU/test_set/Positive/00442.jpg	00442.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00450.jpg	00450.jpg	1	0.9999999	1
Dataset/METU/test_set/Negative/00450.jpg	00450.jpg	0	0.0026010058	0
Dataset/METU/test_set/Positive/00453.jpg	00453.jpg	1	0.9999908	1
Dataset/METU/test_set/Negative/00453.jpg	00453.jpg	0	0.0024947417	0
Dataset/METU/test_set/Positive/00462.jpg	00462.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00462.jpg	00462.jpg	0	0.001472618	0
Dataset/METU/test_set/Positive/00466.jpg	00466.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00466.jpg	00466.jpg	0	0.01792578	0
Dataset/METU/test_set/Negative/00483.jpg	00483.jpg	0	0.004261738	0
Dataset/METU/test_set/Positive/00483.jpg	00483.jpg	1	0.9999981	1
Dataset/METU/test_set/Positive/00485.jpg	00485.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00485.jpg	00485.jpg	0	0.0033198677	0
Dataset/METU/test_set/Positive/00493.jpg	00493.jpg	1	0.99318576	1
Dataset/METU/test_set/Negative/00493.jpg	00493.jpg	0	0.018900963	0
Dataset/METU/test_set/Negative/00500.jpg	00500.jpg	0	0.003503615	0
Dataset/METU/test_set/Positive/00500.jpg	00500.jpg	1	0.99976104	1
Dataset/METU/test_set/Negative/00503.jpg	00503.jpg	0	0.0017160706	0
Dataset/METU/test_set/Positive/00503.jpg	00503.jpg	1	0.99543685	1
Dataset/METU/test_set/Positive/00505.jpg	00505.jpg	1	0.99307054	1
Dataset/METU/test_set/Negative/00505.jpg	00505.jpg	0	0.032861523	0
Dataset/METU/test_set/Positive/00515.jpg	00515.jpg	1	0.9999982	1
Dataset/METU/test_set/Negative/00515.jpg	00515.jpg	0	0.0038449173	0
Dataset/METU/test_set/Negative/00516.jpg	00516.jpg	0	0.00093483826	0
Dataset/METU/test_set/Positive/00516.jpg	00516.jpg	1	0.9999639	1
Dataset/METU/test_set/Positive/00520.jpg	00520.jpg	1	0.99999833	1
Dataset/METU/test_set/Negative/00520.jpg	00520.jpg	0	0.011883587	0
Dataset/METU/test_set/Negative/00529.jpg	00529.jpg	0	0.0022933	0
Dataset/METU/test_set/Positive/00529.jpg	00529.jpg	1	0.9999999	1
Dataset/METU/test_set/Positive/00552.jpg	00552.jpg	1	0.99999976	1
Dataset/METU/test_set/Negative/00552.jpg	00552.jpg	0	0.007250398	0
Dataset/METU/test_set/Positive/00559.jpg	00559.jpg	1	0.9999198	1
Dataset/METU/test_set/Negative/00559.jpg	00559.jpg	0	0.0036749854	0
Dataset/METU/test_set/Negative/00561.jpg	00561.jpg	0	0.0018745449	0
Dataset/METU/test_set/Positive/00561.jpg	00561.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00562.jpg	00562.jpg	0	0.0024929817	0
Dataset/METU/test_set/Positive/00562.jpg	00562.jpg	1	0.9999976	1
Dataset/METU/test_set/Negative/00574.jpg	00574.jpg	0	0.0056361547	0
Dataset/METU/test_set/Positive/00574.jpg	00574.jpg	1	0.99996996	1
Dataset/METU/test_set/Negative/00577.jpg	00577.jpg	0	0.0020284585	0
Dataset/METU/test_set/Positive/00577.jpg	00577.jpg	1	0.99999785	1
Dataset/METU/test_set/Positive/00585.jpg	00585.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00585.jpg	00585.jpg	0	0.0025234518	0
Dataset/METU/test_set/Negative/00589.jpg	00589.jpg	0	0.0034200281	0
Dataset/METU/test_set/Positive/00589.jpg	00589.jpg	1	0.99024826	1
Dataset/METU/test_set/Positive/00590.jpg	00590.jpg	1	0.9955141	1
Dataset/METU/test_set/Negative/00590.jpg	00590.jpg	0	0.0045725987	0
Dataset/METU/test_set/Negative/00597.jpg	00597.jpg	0	0.0006913922	0
Dataset/METU/test_set/Positive/00597.jpg	00597.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00606.jpg	00606.jpg	1	0.9999485	1
Dataset/METU/test_set/Negative/00606.jpg	00606.jpg	0	0.0011566415	0
Dataset/METU/test_set/Positive/00608.jpg	00608.jpg	1	0.9999107	1
Dataset/METU/test_set/Negative/00608.jpg	00608.jpg	0	0.025277542	0
Dataset/METU/test_set/Positive/00613.jpg	00613.jpg	1	0.99918383	1
Dataset/METU/test_set/Negative/00613.jpg	00613.jpg	0	0.0070509873	0
Dataset/METU/test_set/Positive/00615.jpg	00615.jpg	1	0.8821783	1
