	loss	accuracy	val_loss	val_accuracy
0	0.17380346357822418	0.9346093535423279	0.05562279745936394	0.9828125238418579
1	0.10802695900201797	0.9666796922683716	0.04996828734874725	0.9818750023841858
2	0.0980033427476883	0.9681249856948853	0.057283539324998856	0.9795312285423279
3	0.0894218236207962	0.9728906154632568	0.047055382281541824	0.9826562404632568
4	0.08409548550844193	0.9739453196525574	0.058650948107242584	0.9826562404632568
5	0.09231133759021759	0.9713671803474426	0.04322294145822525	0.9846875071525574
6	0.07690110802650452	0.976757824420929	0.05329812690615654	0.9814062714576721
7	0.07837594300508499	0.9760546684265137	0.08567532896995544	0.9760937690734863
8	0.07738785445690155	0.9757421612739563	0.05824645981192589	0.9814062714576721
9	0.0760439932346344	0.9771093726158142	0.03995658829808235	0.9857812523841858
10	0.07652810961008072	0.9765234589576721	0.0402449332177639	0.9864062666893005
11	0.07414252310991287	0.9776562452316284	0.0458553284406662	0.9857812523841858
12	0.07908976078033447	0.9760156273841858	0.04394560679793358	0.9870312213897705
13	0.07110863924026489	0.9778515696525574	0.04248180240392685	0.9857812523841858
14	0.07981758564710617	0.9750390648841858	0.04023677855730057	0.9862499833106995
