FilePaths	FileNames	RealLabel	PredictScore	PredictClass
Dataset/METU/test_set/Positive/00004.jpg	00004.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00004.jpg	00004.jpg	0	6.7306905e-07	0
Dataset/METU/test_set/Negative/00006.jpg	00006.jpg	0	1.5033207e-08	0
Dataset/METU/test_set/Positive/00006.jpg	00006.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00007.jpg	00007.jpg	0	9.034076e-08	0
Dataset/METU/test_set/Positive/00007.jpg	00007.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00028.jpg	00028.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00028.jpg	00028.jpg	0	3.4515788e-09	0
Dataset/METU/test_set/Negative/00035.jpg	00035.jpg	0	1.5072397e-08	0
Dataset/METU/test_set/Positive/00035.jpg	00035.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00040.jpg	00040.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00040.jpg	00040.jpg	0	5.0161457e-06	0
Dataset/METU/test_set/Negative/00048.jpg	00048.jpg	0	1.4118318e-06	0
Dataset/METU/test_set/Positive/00048.jpg	00048.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00050.jpg	00050.jpg	0	5.5126197e-09	0
Dataset/METU/test_set/Positive/00050.jpg	00050.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00053.jpg	00053.jpg	0	2.203475e-06	0
Dataset/METU/test_set/Positive/00053.jpg	00053.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00070.jpg	00070.jpg	0	2.297583e-07	0
Dataset/METU/test_set/Positive/00070.jpg	00070.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00075.jpg	00075.jpg	0	9.3234625e-08	0
Dataset/METU/test_set/Positive/00075.jpg	00075.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00076.jpg	00076.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00076.jpg	00076.jpg	0	1.0045994e-06	0
Dataset/METU/test_set/Negative/00084.jpg	00084.jpg	0	8.733401e-10	0
Dataset/METU/test_set/Positive/00084.jpg	00084.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00095.jpg	00095.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00095.jpg	00095.jpg	0	1.6448127e-09	0
Dataset/METU/test_set/Positive/00096.jpg	00096.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00096.jpg	00096.jpg	0	1.1796414e-08	0
Dataset/METU/test_set/Negative/00099.jpg	00099.jpg	0	3.5310181e-06	0
Dataset/METU/test_set/Positive/00099.jpg	00099.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00102.jpg	00102.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00102.jpg	00102.jpg	0	1.1916439e-05	0
Dataset/METU/test_set/Negative/00112.jpg	00112.jpg	0	2.3956853e-10	0
Dataset/METU/test_set/Positive/00112.jpg	00112.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00113.jpg	00113.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00113.jpg	00113.jpg	0	7.371478e-07	0
Dataset/METU/test_set/Negative/00118.jpg	00118.jpg	0	7.972925e-08	0
Dataset/METU/test_set/Positive/00118.jpg	00118.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00126.jpg	00126.jpg	0	1.6250267e-06	0
Dataset/METU/test_set/Positive/00126.jpg	00126.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00127.jpg	00127.jpg	0	6.4481543e-07	0
Dataset/METU/test_set/Positive/00127.jpg	00127.jpg	1	0.9997832	1
Dataset/METU/test_set/Negative/00128.jpg	00128.jpg	0	9.510252e-08	0
Dataset/METU/test_set/Positive/00128.jpg	00128.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00130.jpg	00130.jpg	0	4.456108e-08	0
Dataset/METU/test_set/Positive/00130.jpg	00130.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00140.jpg	00140.jpg	1	0.999997	1
Dataset/METU/test_set/Negative/00140.jpg	00140.jpg	0	1.1424713e-08	0
Dataset/METU/test_set/Positive/00141.jpg	00141.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00141.jpg	00141.jpg	0	2.4750946e-07	0
Dataset/METU/test_set/Positive/00146.jpg	00146.jpg	1	0.99997735	1
Dataset/METU/test_set/Negative/00146.jpg	00146.jpg	0	9.775691e-09	0
Dataset/METU/test_set/Negative/00160.jpg	00160.jpg	0	0.00043238906	0
Dataset/METU/test_set/Positive/00160.jpg	00160.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00161.jpg	00161.jpg	0	1.4366999e-05	0
Dataset/METU/test_set/Positive/00161.jpg	00161.jpg	1	0.9999995	1
Dataset/METU/test_set/Negative/00166.jpg	00166.jpg	0	2.8093374e-09	0
Dataset/METU/test_set/Positive/00166.jpg	00166.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00170.jpg	00170.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00170.jpg	00170.jpg	0	8.513578e-08	0
Dataset/METU/test_set/Negative/00172.jpg	00172.jpg	0	9.956856e-08	0
Dataset/METU/test_set/Positive/00172.jpg	00172.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00179.jpg	00179.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00179.jpg	00179.jpg	0	4.021384e-07	0
Dataset/METU/test_set/Negative/00185.jpg	00185.jpg	0	3.7165623e-08	0
Dataset/METU/test_set/Positive/00185.jpg	00185.jpg	1	1.0	1
Dataset/METU/test_set/Positive/00186.jpg	00186.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00186.jpg	00186.jpg	0	7.2233917e-09	0
Dataset/METU/test_set/Positive/00195.jpg	00195.jpg	1	1.0	1
Dataset/METU/test_set/Negative/00195.jpg	00195.jpg	0	1.7394368e-07	0
Dataset/METU/test_set/Positive/00197.jpg	00197.jpg	1	1.0	1
